City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
339,Katobu,ID,-4.9408,122.5276,77.05,90,99,1.54,overcast clouds
340,Riyadh,SA,24.6877,46.7219,46.54,58,69,10.04,broken clouds
341,Alofi,NU,-19.0595,-169.9187,85.89,74,40,10.36,scattered clouds
342,Yarmouth,US,41.7057,-70.2286,46.99,74,0,11.99,clear sky
343,Baykit,RU,61.67,96.37,-45.35,100,70,1.34,broken clouds
344,Baoning,CN,25.3378,110.026,46.26,53,100,0.0,overcast clouds
345,Kununurra,AU,-15.7667,128.7333,80.58,89,75,3.44,broken clouds
346,Saint George,US,37.1041,-113.5841,48.43,43,0,8.01,clear sky
347,Lucea,JM,18.451,-78.1736,78.66,74,13,15.23,few clouds
348,Batemans Bay,AU,-35.7167,150.1833,58.01,83,100,10.89,overcast clouds
349,Saldanha,ZA,-33.0117,17.9442,68.05,98,48,6.62,scattered clouds
350,Mount Gambier,AU,-37.8333,140.7667,60.04,48,61,11.97,broken clouds
351,Chute-Aux-Outardes,CA,49.1168,-68.399,33.78,80,100,6.91,overcast clouds
352,Coahuayana,MX,18.7333,-103.6833,77.56,57,100,5.82,overcast clouds
353,Kisangani,CD,0.5167,25.2,74.21,65,80,2.46,broken clouds
354,Jalu,LY,29.0331,21.5482,57.67,40,0,10.07,clear sky
355,Jaunjelgava,LV,56.6167,25.0833,37.85,98,100,5.77,overcast clouds
356,Namerikawa,JP,36.7667,137.3333,37.76,91,20,1.14,few clouds
357,Half Moon Bay,US,37.4636,-122.4286,58.6,73,100,3.44,overcast clouds
358,Bozeman,US,45.6796,-111.0386,32.18,71,100,4.0,overcast clouds
359,Najran,SA,17.4924,44.1277,54.25,62,10,4.07,clear sky
360,Santa Cruz Cabralia,BR,-16.2781,-39.0247,79.03,78,20,5.75,few clouds
361,Mynay,UA,48.5833,22.2833,43.59,89,88,5.19,light rain
362,Provideniya,RU,64.3833,-173.3,-11.09,58,20,6.71,few clouds
363,Eisenerz,AT,47.5333,14.8833,27.45,93,100,5.66,overcast clouds
364,Lukulu,ZM,-14.3707,23.242,64.58,97,100,5.03,light rain
365,Aktau,KZ,43.65,51.2,16.38,44,7,10.67,clear sky
366,Touros,BR,-5.1989,-35.4608,79.25,77,79,11.95,broken clouds
367,Buzmeyin,TM,38.0507,58.2056,22.73,86,2,2.3,mist
368,Ancud,CL,-41.8697,-73.8203,64.17,68,39,2.28,scattered clouds
369,Atasu,KZ,48.6814,71.6433,-1.12,84,2,7.85,clear sky
370,Malanje,AO,-9.5402,16.341,62.71,94,98,2.46,overcast clouds
371,Chifeng,CN,42.2683,118.9636,7.34,83,3,3.62,clear sky
372,Kuvshinovo,RU,57.0295,34.1725,35.47,99,100,15.73,overcast clouds
373,Belturbet,IE,54.1,-7.45,30.67,88,82,4.18,broken clouds
374,Charlestown,AU,-32.95,151.6667,71.38,95,100,7.0,light rain
375,Barra Patuca,HN,15.8,-84.2833,78.48,81,8,14.52,clear sky
376,Segovia,ES,41.1667,-4.0,32.43,93,83,7.96,light snow
377,Magistralnyy,RU,56.1725,107.4458,-28.79,98,100,2.19,overcast clouds
378,Komsomolskiy,UZ,40.4272,71.7189,16.52,79,95,4.61,mist
379,Guerrero Negro,MX,27.9769,-114.0611,60.31,52,99,12.33,overcast clouds
380,Tawang,IN,27.5833,91.8667,24.15,62,2,4.94,clear sky
381,Acarau,BR,-2.8856,-40.12,78.26,81,53,11.52,broken clouds
382,Mangrol,IN,21.1167,70.1167,65.17,41,4,8.39,clear sky
383,Bud,US,39.447,-86.1758,41.02,95,100,11.86,moderate rain
384,Yashkul,RU,46.1711,45.3435,29.52,77,5,9.51,clear sky
385,Dhidhdhoo,MV,6.8833,73.1,80.17,77,14,13.38,few clouds
386,Agara,GE,42.0376,43.8238,32.02,77,68,2.1,broken clouds
387,Machali,CL,-34.1833,-70.6667,83.48,34,0,9.22,clear sky
388,Iisalmi,FI,63.5592,27.1907,31.98,89,100,5.57,overcast clouds
389,Sayyan,YE,15.1718,44.3244,49.21,58,0,3.13,clear sky
390,Calvinia,ZA,-31.4707,19.776,68.79,48,42,4.14,scattered clouds
391,Kayasula,RU,44.325,45.0,35.6,90,38,7.96,scattered clouds
392,Buraydah,SA,26.326,43.975,45.05,54,62,6.78,broken clouds
393,Vardo,NO,70.3705,31.1107,31.98,86,100,24.16,overcast clouds
394,Colac,AU,-38.3333,143.5833,57.16,48,46,10.42,scattered clouds
395,Westport,US,41.1415,-73.3579,48.74,66,0,10.36,clear sky
396,Minot,US,48.2325,-101.2963,12.42,92,100,3.44,overcast clouds
397,Ende,ID,-8.8432,121.6623,79.11,84,97,2.04,overcast clouds
398,San-Pedro,CI,4.7485,-6.6363,79.11,87,62,5.75,broken clouds
399,Port Macquarie,AU,-31.4333,152.9167,80.89,57,93,5.66,overcast clouds
400,Lazaro Cardenas,MX,17.9583,-102.2,78.01,59,62,8.81,broken clouds
401,Pisco,PE,-13.7,-76.2167,76.01,83,92,8.05,mist
402,Kavaratti,IN,10.5669,72.642,79.99,76,23,10.8,few clouds
403,Yulara,AU,-25.2406,130.9889,77.29,39,0,18.32,clear sky
404,Viedma,AR,-40.8135,-62.9967,77.25,57,83,19.62,broken clouds
405,Sechura,PE,-5.5569,-80.8222,77.16,58,41,15.39,scattered clouds
406,Flinders,AU,-34.5833,150.8552,65.17,83,100,7.0,overcast clouds
407,San Vicente,AR,-26.6167,-54.1333,72.64,80,66,3.38,broken clouds
408,Mount Pleasant,US,32.7941,-79.8626,67.24,91,0,4.61,clear sky
409,Bambanglipuro,ID,-7.95,110.2833,75.38,88,100,2.51,overcast clouds
410,Vikulovo,RU,56.8167,70.6107,7.92,97,94,6.26,overcast clouds
411,Stornoway,GB,58.2093,-6.3865,31.96,87,20,13.8,few clouds
412,Walvis Bay,NA,-22.9575,14.5053,67.15,88,27,4.61,scattered clouds
413,Kahului,US,20.8947,-156.47,86.02,45,20,9.22,few clouds
414,Karasburg,NA,-28.0167,18.75,75.45,33,69,5.79,broken clouds
415,Hirado,JP,33.3597,129.5531,40.39,60,100,11.54,overcast clouds
416,Gornopravdinsk,RU,60.05,69.9,9.37,98,90,4.76,overcast clouds
417,Garchitorena,PH,13.8804,123.6946,75.54,94,100,14.03,overcast clouds
418,Mao,ES,39.8885,4.2658,43.36,75,20,4.61,few clouds
419,Klyuchi,RU,52.2667,79.1667,2.07,83,80,8.9,broken clouds
420,Pedernales,DO,18.0384,-71.744,75.25,69,0,6.44,clear sky
421,Bella Union,UY,-30.2752,-57.6007,91.85,27,61,9.08,light rain
422,The Valley,AI,18.217,-63.0578,77.14,83,40,3.44,scattered clouds
423,Gigmoto,PH,13.7796,124.39,75.72,95,100,13.49,overcast clouds
424,Nalut,LY,30.3333,10.85,52.47,17,0,12.3,clear sky
425,Puerto Narino,CO,-3.7703,-70.3831,75.04,95,99,0.49,overcast clouds
426,Husavik,IS,66.0449,-17.3389,24.55,73,100,10.63,overcast clouds
427,Okato,NZ,-39.2,173.8833,68.68,58,6,3.13,clear sky
428,Timra,SE,62.487,17.3257,31.68,93,100,1.14,overcast clouds
429,West Wendover,US,40.7391,-114.0733,29.53,76,13,1.74,few clouds
430,Kuching,MY,1.55,110.3333,79.03,94,20,1.99,few clouds
431,Balaipungut,ID,1.05,101.2833,71.15,98,100,1.48,overcast clouds
432,Santa Barbara,US,34.7333,-120.0343,54.0,53,0,9.22,clear sky
433,Buritizeiro,BR,-17.3511,-44.9622,72.57,85,63,1.16,broken clouds
434,Deoria,IN,26.5047,83.7872,45.05,74,0,2.55,clear sky
435,Pinega,RU,64.7001,43.3936,26.15,96,100,7.52,overcast clouds
436,Burns Lake,CA,54.2331,-125.7533,31.42,82,100,5.21,overcast clouds
437,Kokorevka,RU,52.5872,34.2778,39.43,94,100,16.02,moderate rain
438,Kloulklubed,PW,7.0419,134.2556,77.5,80,100,16.02,overcast clouds
439,Lompoc,US,34.6391,-120.4579,60.78,64,20,12.66,few clouds
440,Egvekinot,RU,66.3167,-179.1667,-19.93,91,100,3.02,overcast clouds
441,Portobelo,PA,9.55,-79.65,80.96,79,51,8.79,broken clouds
442,Muriti,TZ,-1.9833,32.9167,72.9,66,40,11.32,scattered clouds
443,Sukhumi,GE,43.0033,41.0153,50.59,52,75,5.55,broken clouds
444,Jimenez,MX,28.3333,-105.4,69.08,6,48,17.58,scattered clouds
445,Kardasova Recice,CZ,49.1848,14.8532,33.91,83,96,8.3,overcast clouds
446,Pinyug,RU,60.251,47.7842,18.57,89,58,9.31,broken clouds
447,Aquiraz,BR,-3.9014,-38.3911,81.18,81,94,10.18,overcast clouds
448,Ixtapa,MX,20.7,-105.2,78.03,53,75,10.36,broken clouds
449,Palana,RU,59.1167,159.9667,-3.33,96,99,10.96,overcast clouds
450,Nancha,CN,47.1333,129.2667,1.6,98,100,1.5,overcast clouds
451,Prince Rupert,CA,54.3161,-130.3201,40.69,92,75,17.27,light rain
452,Cam Ranh,VN,11.9214,109.1591,75.16,64,40,17.27,scattered clouds
453,Vila Velha,BR,-20.3297,-40.2925,78.94,84,75,6.91,broken clouds
454,Naron,ES,43.5167,-8.1528,51.03,75,87,9.51,overcast clouds
455,Saint-Francois,FR,46.4154,3.9054,27.84,93,75,3.44,broken clouds
456,Leshukonskoye,RU,64.8989,45.7622,22.77,95,100,7.58,overcast clouds
457,Rancho Palos Verdes,US,33.7445,-118.387,62.46,67,20,9.22,few clouds
458,Vao,NC,-22.6667,167.4833,73.69,75,85,22.75,light rain
459,Manokwari,ID,-0.8667,134.0833,77.16,79,100,3.29,overcast clouds
460,Sorong,ID,-0.8833,131.25,80.74,80,98,9.48,overcast clouds
461,Kandrian,PG,-6.2167,149.55,84.72,70,96,16.71,overcast clouds
462,Surgut,RU,61.25,73.4167,10.58,85,40,8.95,scattered clouds
463,Andenes,NO,69.3143,16.1194,31.98,69,100,12.66,overcast clouds
464,Igrim,RU,63.1906,64.4162,-0.85,99,40,3.53,scattered clouds
465,Santa Isabel,BR,-23.3156,-46.2214,72.7,96,90,4.23,overcast clouds
466,Ryotsu,JP,38.0833,138.4333,36.28,58,5,1.86,clear sky
467,Uruzgan,AF,32.8333,66.0,30.15,96,98,3.36,overcast clouds
468,Sisimiut,GL,66.9395,-53.6735,-2.99,65,97,10.4,overcast clouds
469,Haines Junction,CA,60.7522,-137.5108,17.24,98,100,0.47,overcast clouds
470,Chapais,CA,49.7834,-74.8492,22.78,91,100,11.01,overcast clouds
471,Alenquer,BR,-1.9417,-54.7383,72.21,96,100,1.66,light rain
472,Gao,ML,16.6362,1.637,67.01,14,65,10.74,broken clouds
473,Dyurtyuli,RU,55.4911,54.8688,1.58,83,47,5.41,scattered clouds
474,Goderich,CA,43.7501,-81.7165,36.91,93,100,5.75,overcast clouds
475,Talnakh,RU,69.4865,88.3972,-27.54,85,99,5.08,overcast clouds
476,Batetskiy,RU,58.6461,30.3027,36.43,99,100,10.98,overcast clouds
477,Santa Comba,ES,43.0331,-8.8093,46.67,90,63,1.77,broken clouds
478,Iwanai,JP,42.9744,140.5089,11.89,88,59,5.14,broken clouds
479,Shu,KZ,43.5983,73.7614,-0.15,95,5,4.36,clear sky
480,Amapa,BR,1.0,-52.0,71.67,99,100,1.95,moderate rain
481,Xichang,CN,27.8964,102.2634,31.21,72,0,1.59,clear sky
482,Tirumullaivasal,IN,11.2333,79.8333,72.68,70,88,6.44,overcast clouds
483,Rio Gallegos,AR,-51.6226,-69.2181,73.45,33,40,19.57,scattered clouds
484,Yenagoa,NG,4.9247,6.2642,79.66,79,18,5.23,few clouds
485,Kem,RU,64.9555,34.5793,32.56,96,100,9.22,overcast clouds
486,Koslan,RU,63.4564,48.8989,21.38,96,100,6.6,overcast clouds
487,Moron,AR,-34.6534,-58.6198,81.05,77,100,10.27,overcast clouds
488,Necochea,AR,-38.5473,-58.7368,71.64,77,98,19.91,overcast clouds
489,Tiarei,PF,-17.5333,-149.3333,82.42,72,48,15.66,scattered clouds
490,Quatre Cocos,MU,-20.2078,57.7625,78.1,88,100,16.6,moderate rain
491,Rosetta,EG,31.4044,30.4164,57.74,81,0,10.98,clear sky
492,Wanning,CN,18.8003,110.3967,59.72,85,75,8.86,broken clouds
493,Erdenet,MN,49.0333,104.0833,-18.09,100,99,3.47,overcast clouds
494,Svetlyy,RU,54.675,20.1347,37.96,80,100,11.12,overcast clouds
495,Kindu,CD,-2.95,25.95,69.75,98,95,3.02,overcast clouds
496,Karratha,AU,-20.7377,116.8463,81.52,70,65,8.21,light rain
497,Nishihara,JP,26.1842,127.7558,60.08,68,75,11.5,broken clouds
498,Sigli,ID,5.3848,95.9609,75.18,82,99,3.74,overcast clouds
499,Zlobin,HR,45.2924,14.6541,36.59,78,100,4.56,overcast clouds
500,Yar-Sale,RU,66.8333,70.8333,4.05,96,91,4.18,overcast clouds
501,Launceston,AU,-41.45,147.1667,63.16,42,4,14.97,clear sky
502,Baturaja,ID,-4.1333,104.1667,72.03,98,100,4.09,overcast clouds
503,Odweyne,SO,9.4092,45.064,65.5,28,46,11.59,scattered clouds
504,Sliven,BG,42.6858,26.3292,55.76,85,77,19.26,broken clouds
505,Woodward,US,36.4337,-99.3904,49.23,53,0,17.27,clear sky
506,Mana,GF,5.6592,-53.7767,74.88,87,36,7.67,scattered clouds
507,Beyneu,KZ,45.3167,55.2,25.57,61,4,9.51,clear sky
508,Wahpeton,US,46.2652,-96.6059,27.91,93,100,11.5,mist
509,Constitucion,CL,-35.3333,-72.4167,63.5,71,11,7.14,few clouds
510,Belmonte,BR,-15.8631,-38.8828,76.75,83,37,5.59,scattered clouds
511,Beringovskiy,RU,63.05,179.3167,-22.85,92,28,5.17,scattered clouds
512,Prainha,BR,-1.8,-53.48,72.14,97,100,1.39,overcast clouds
513,Tahoua,NE,14.8888,5.2692,71.58,18,0,6.91,clear sky
514,Teknaf,BD,20.8624,92.3058,60.71,59,32,9.89,scattered clouds
515,Puerto Baquerizo Moreno,EC,-0.9,-89.6,76.53,79,96,5.79,overcast clouds
516,Kargasok,RU,59.0556,80.8572,0.9,97,100,6.13,overcast clouds
517,Pandan,PH,14.0453,124.1694,75.61,94,100,16.98,overcast clouds
518,Makakilo City,US,21.3469,-158.0858,80.92,58,0,11.5,clear sky
519,Dauriya,RU,49.9333,116.8667,-8.01,92,99,13.09,overcast clouds
520,Port Lincoln,AU,-34.7333,135.8667,61.77,56,100,15.5,overcast clouds
521,Kadoma,JP,34.7333,135.5833,39.65,78,20,3.44,few clouds
522,Padang,ID,-0.9492,100.3543,76.19,86,100,4.14,overcast clouds
523,Krasnoselkup,RU,65.7,82.4667,-12.95,96,98,11.1,overcast clouds
524,Dicabisagan,PH,17.0818,122.4157,73.0,86,100,10.63,overcast clouds
525,Mogadishu,SO,2.0371,45.3438,76.71,82,92,19.89,overcast clouds
526,Gambo,CF,4.6482,22.2633,67.28,41,9,1.25,clear sky
527,Pringsewu,ID,-5.3582,104.9744,73.92,96,100,1.59,overcast clouds
528,Cholet,FR,47.1667,-1.0,34.84,93,46,7.45,scattered clouds
529,Freeport,US,40.6576,-73.5832,50.38,61,0,16.11,clear sky
530,Beruwala,LK,6.4788,79.9828,71.82,92,84,3.91,broken clouds
531,Lynn Haven,US,30.2455,-85.6483,70.05,84,40,8.05,scattered clouds
532,Masakin,TN,35.7292,10.5808,54.86,44,20,11.5,few clouds
533,Murray Bridge,AU,-35.1167,139.2667,61.12,45,0,14.61,clear sky
534,Ostrovnoy,RU,68.0531,39.5131,26.8,88,100,13.02,overcast clouds
535,Opuwo,NA,-18.0607,13.84,67.89,77,89,4.79,light rain
536,Novoagansk,RU,61.9449,76.6625,1.53,97,86,8.01,overcast clouds
537,Bosaso,SO,11.2842,49.1816,71.78,77,16,2.66,few clouds
538,Sherlovaya Gora,RU,50.5667,116.25,-11.2,96,100,13.0,overcast clouds
539,Roquetas De Mar,ES,36.7642,-2.6148,53.62,33,0,13.42,clear sky
540,Nabire,ID,-3.3667,135.4833,77.16,85,99,1.25,overcast clouds
541,Nelson Bay,AU,-32.7167,152.15,71.65,94,100,13.0,light rain
542,Maniitsoq,GL,65.4167,-52.9,13.64,52,100,5.82,overcast clouds
543,Yarim,YE,14.298,44.3779,47.73,57,19,4.05,few clouds
544,Carolina,PR,18.3808,-65.9574,77.97,70,40,5.75,scattered clouds
545,Cocobeach,GA,1.0002,9.5823,79.97,81,100,6.33,overcast clouds
546,San Rafael,AR,-34.6177,-68.3301,83.03,36,0,8.7,clear sky
547,Jasper,US,37.2001,-94.3502,55.99,77,0,9.22,clear sky
548,Fukue,JP,32.6881,128.8419,44.96,70,0,6.91,clear sky
549,Gazli,UZ,40.1333,63.45,18.9,68,23,4.41,few clouds
550,Wajima,JP,37.4,136.9,32.68,86,20,4.61,few clouds
551,Iracoubo,GF,5.4802,-53.2011,74.84,87,28,8.37,scattered clouds
552,Juruti,BR,-2.1522,-56.0922,71.17,97,100,2.64,overcast clouds
553,Road Town,VG,18.4167,-64.6167,78.89,78,40,5.75,scattered clouds
554,Jibuti,DJ,11.5,42.5,67.84,74,33,8.37,scattered clouds
555,Balikpapan,ID,-1.2675,116.8289,76.19,94,20,4.61,light rain
556,Tansen,NP,27.8673,83.5467,39.06,73,0,3.87,clear sky
557,Una,IN,20.8167,71.0333,63.79,32,2,8.34,clear sky
558,Bagaces,CR,10.5271,-85.2548,85.93,67,80,6.17,broken clouds
559,Plouzane,FR,48.3833,-4.6167,41.18,75,75,9.22,broken clouds
560,Jizan,SA,17.3333,42.6667,76.14,79,5,3.36,clear sky
561,Big Spring,US,32.2504,-101.4787,57.65,22,0,32.21,clear sky
562,Salinas,US,36.6777,-121.6555,57.29,63,0,5.75,clear sky
563,Promyshlennaya,RU,54.9159,85.6385,9.55,92,77,10.38,broken clouds
564,Nioro,GM,13.35,-15.75,79.2,14,0,8.3,clear sky
565,Smithers,CA,54.7804,-127.1743,39.52,48,40,2.3,scattered clouds
566,Ballina,AU,-28.8667,153.5667,78.01,66,3,8.12,clear sky
567,Liberty,US,31.8335,-81.5004,70.27,88,100,4.0,overcast clouds
568,Bucerias,MX,20.75,-105.3333,78.78,53,75,10.36,broken clouds
569,Teahupoo,PF,-17.8333,-149.2667,76.96,73,54,16.08,broken clouds
570,Xuddur,SO,4.1213,43.8894,68.23,75,97,15.79,overcast clouds
571,Los Llanos De Aridane,ES,28.6585,-17.9182,59.13,80,75,12.66,broken clouds
572,Salalah,OM,17.0151,54.0924,73.49,73,0,2.3,clear sky
573,Buta,CD,2.7858,24.73,70.54,48,40,0.74,scattered clouds
574,Pavelets,RU,53.7883,39.246,27.97,86,94,20.38,overcast clouds
575,Port Blair,IN,11.6667,92.75,69.84,88,98,0.0,mist
576,Superior,US,46.7208,-92.1041,30.96,90,100,23.02,overcast clouds
577,Ordubad,AZ,38.9059,46.0234,35.83,62,38,4.43,scattered clouds
578,Covington,US,39.0837,-84.5086,45.72,85,100,12.66,overcast clouds
579,Hofn,IS,64.2539,-15.2082,27.61,63,42,26.28,scattered clouds
580,Fougeres,FR,48.35,-1.2,35.46,93,47,6.02,light rain
581,Te Anau,NZ,-45.4167,167.7167,74.98,37,36,4.45,scattered clouds
582,Patterson,US,37.4716,-121.1297,55.78,75,100,5.91,overcast clouds
583,Zhuhai,CN,22.2769,113.5678,53.38,71,0,10.36,clear sky
584,Hobyo,SO,5.3505,48.5268,76.05,78,46,19.93,scattered clouds
585,Bima,ID,-8.4667,118.7167,79.83,86,98,0.98,overcast clouds
586,Mashhad,IR,36.297,59.6062,26.74,86,21,4.61,mist
587,Guiren,CN,33.6697,118.1889,33.08,65,78,7.52,broken clouds
588,Oktyabrskoye,RU,43.0645,44.7417,24.94,100,14,4.47,fog
589,Nipawin,CA,53.3668,-104.0009,14.04,92,100,5.75,overcast clouds
590,Rambouillet,FR,48.5833,1.9167,34.43,94,58,6.98,broken clouds
591,Jardim,BR,-21.4803,-56.1381,73.87,81,86,3.11,overcast clouds
592,Keetmanshoop,NA,-26.5833,18.1333,76.77,43,61,4.45,light rain
593,Lamar,US,33.6668,-95.5836,66.36,35,0,13.8,clear sky
594,Namibe,AO,-15.1961,12.1522,74.41,72,100,6.35,overcast clouds
595,Agadez,NE,19.75,10.25,55.98,19,40,1.61,scattered clouds
596,Yucca Valley,US,34.1142,-116.4322,53.64,34,37,8.99,scattered clouds
597,Pemba,MZ,-12.974,40.5178,79.5,89,20,4.61,light rain
598,Carmarthen,GB,51.8555,-4.3054,37.89,93,75,3.44,broken clouds
599,Brzeg Dolny,PL,51.273,16.7082,35.42,93,100,7.76,overcast clouds
600,Plainfield,US,40.6168,-74.4173,50.09,64,0,12.66,clear sky
601,Ambatondrazaka,MG,-17.8333,48.4167,66.38,86,99,10.71,light rain
602,Vila,PT,42.0304,-8.1588,29.28,95,28,1.59,scattered clouds
603,Honningsvag,NO,70.9821,25.9704,28.15,74,20,11.5,few clouds
604,Baiquan,CN,47.5833,126.0833,-11.94,98,100,7.56,overcast clouds
605,Coihaique,CL,-45.5752,-72.0662,84.81,20,0,0.0,clear sky
606,Hualmay,PE,-11.0964,-77.6139,71.4,76,76,8.95,broken clouds
607,Poum,NC,-20.2333,164.0167,80.01,70,70,13.04,broken clouds
608,Narsipatnam,IN,17.6667,82.6167,64.65,92,38,2.64,scattered clouds
609,Kuusamo,FI,65.9667,29.1833,30.24,93,100,8.05,overcast clouds
610,Kulhudhuffushi,MV,6.6221,73.07,80.82,74,23,16.87,few clouds
611,Wyndham,US,37.6985,-77.6125,51.98,76,0,0.0,clear sky
612,Harlingen,US,26.1906,-97.6961,84.29,41,40,17.27,scattered clouds
613,Vila Franca Do Campo,PT,37.7167,-25.4333,52.21,79,21,4.63,few clouds
614,Camacha,PT,33.0833,-16.3333,58.42,59,75,14.97,broken clouds
615,Kolondieba,ML,11.0882,-6.8926,73.8,14,2,5.57,clear sky
616,Carberry,CA,49.8689,-99.3602,12.43,100,93,2.64,overcast clouds
617,Rawson,AR,-43.3002,-65.1023,74.82,60,49,17.87,scattered clouds
618,Xingcheng,CN,40.6167,120.7167,23.65,49,42,4.92,scattered clouds
619,Buan,PH,5.1608,120.0426,79.43,84,68,2.3,broken clouds
620,Sioux Lookout,CA,50.1001,-91.917,14.07,85,75,4.61,broken clouds
621,Verkh-Usugli,RU,52.7,115.1667,-16.19,96,100,4.09,overcast clouds
622,Kavieng,PG,-2.5744,150.7967,84.36,70,80,9.82,broken clouds
623,Amursk,RU,50.2261,136.8994,-12.87,93,100,5.57,overcast clouds
624,Kieta,PG,-6.2167,155.6333,84.24,76,93,11.18,light rain
625,Eustis,US,28.8528,-81.6853,71.42,72,0,1.01,clear sky
626,Pacific Grove,US,36.6177,-121.9166,56.41,70,0,7.0,clear sky
627,Garissa,KE,-0.4536,39.6401,74.08,78,87,6.4,overcast clouds
628,Tezu,IN,27.9167,96.1667,51.53,27,11,4.32,few clouds
629,Wiarton,CA,44.7407,-81.1332,35.04,80,75,6.91,broken clouds
630,Mmabatho,ZA,-25.85,25.6333,70.7,53,82,7.7,broken clouds
631,Adrar,MR,20.5022,-10.0711,63.28,35,83,8.55,broken clouds
632,Moose Jaw,CA,50.4001,-105.5344,21.45,100,94,9.22,overcast clouds
633,Weymouth,US,42.2209,-70.9398,46.85,69,20,12.66,few clouds
634,Abha,SA,18.2164,42.5053,52.05,58,0,5.75,clear sky
635,Kuytun,RU,54.3419,101.5036,-39.69,100,32,1.9,scattered clouds
636,Praia,CV,14.9215,-23.5087,72.14,78,0,23.02,clear sky
637,Stephanskirchen,DE,47.8595,12.1528,33.42,85,100,3.51,light snow
638,Tateyama,JP,34.9833,139.8667,45.1,75,100,13.89,overcast clouds
639,Wageningen,NL,51.9667,5.6667,37.85,93,75,12.66,light rain
640,Rocha,UY,-34.4833,-54.3333,68.07,85,94,8.43,overcast clouds
641,Bandarbeyla,SO,9.4942,50.8122,74.39,74,15,18.34,few clouds
642,Nanyang,CN,32.9947,112.5328,35.01,53,80,4.68,broken clouds
643,Port Victoria,KE,0.0939,33.9756,69.44,76,83,6.91,light rain
644,Breznice,CZ,49.5576,13.9506,31.89,100,71,5.32,broken clouds
645,Abilene,US,32.4487,-99.7331,62.82,17,0,24.16,clear sky
646,Kaniama,CD,-7.5667,24.1833,63.14,96,56,1.99,broken clouds
647,Olafsvik,IS,64.8945,-23.7142,27.37,76,71,19.77,broken clouds
648,Harper,LR,4.375,-7.7169,79.57,82,65,7.2,broken clouds
649,Ranong,TH,9.9658,98.6348,73.33,90,70,4.38,broken clouds
650,Samana,DO,19.2056,-69.3369,75.16,75,10,7.67,clear sky
651,Kungurtug,RU,50.5994,97.5228,-22.83,96,93,1.97,overcast clouds
652,Abonnema,NG,4.7084,6.7931,80.89,79,26,5.35,scattered clouds
653,Fare,PF,-16.7,-151.0167,80.83,71,5,15.35,light rain
654,Iranshahr,IR,27.2025,60.6848,53.73,78,93,4.88,overcast clouds
655,Linxia,CN,35.6003,103.2064,8.53,81,5,2.51,clear sky
656,Riverton,US,40.5219,-111.9391,34.84,73,100,3.0,overcast clouds
657,Ghotki,PK,28.006,69.3161,57.81,23,94,13.94,overcast clouds
658,Kenai,US,60.5544,-151.2583,23.14,92,100,4.61,light snow
659,Orta Nova,IT,41.3299,15.7107,48.07,78,46,10.49,scattered clouds
660,Castellammare Del Golfo,IT,38.0188,12.8858,54.72,75,93,17.43,overcast clouds
661,Dunedin,NZ,-45.8742,170.5036,68.72,71,32,6.42,scattered clouds
662,Kerema,PG,-7.9631,145.7785,78.28,80,100,0.18,overcast clouds
663,Loandjili,CG,-4.7561,11.8578,78.01,87,94,3.02,moderate rain
664,Taoudenni,ML,22.6783,-3.9836,67.57,26,100,9.44,overcast clouds
665,Orje,NO,59.4802,11.6602,31.35,97,100,7.58,light snow
666,Ormara,PK,25.2088,64.6357,67.87,56,91,4.61,overcast clouds
667,Kropotkin,RU,45.4375,40.5756,37.69,67,95,7.87,overcast clouds
668,Belaya,UA,49.029,25.7706,41.92,70,65,6.24,broken clouds
669,Ladario,BR,-19.0047,-57.6017,78.53,74,75,2.89,broken clouds
670,Whitehorse,CA,60.7161,-135.0538,23.77,80,75,14.97,broken clouds
671,Waingapu,ID,-9.6567,120.2641,80.96,74,100,4.65,overcast clouds
672,Manono,CD,-7.3,27.4167,65.66,97,90,1.83,overcast clouds
673,Peniche,PT,39.3558,-9.3811,49.1,86,72,19.91,broken clouds
674,Nushki,PK,29.5542,66.0215,43.34,87,100,5.39,overcast clouds
675,Falmouth,GB,50.1544,-5.0711,43.7,70,75,11.5,broken clouds
676,Batagay-Alyta,RU,67.8006,130.4114,-32.76,93,92,5.14,overcast clouds
677,Soligalich,RU,59.0778,42.2864,24.15,88,97,12.19,overcast clouds
678,Rio Do Sul,BR,-27.2142,-49.6431,70.02,99,100,3.49,overcast clouds
679,Lodeynoye Pole,RU,60.726,33.5531,34.57,99,100,10.92,light snow
680,Korla,CN,41.7597,86.1469,5.45,84,20,1.12,few clouds
681,Ugoofaaru,MV,5.6667,73.0,81.39,72,82,20.11,broken clouds
682,Itarema,BR,-2.9248,-39.9167,78.49,80,62,10.25,broken clouds
683,Palu,ID,-0.8917,119.8707,78.04,90,83,3.0,broken clouds
684,Salina,US,38.8403,-97.6114,39.33,96,100,5.75,mist
685,Mitsamiouli,KM,-11.3847,43.2844,80.71,76,98,5.84,overcast clouds
686,Zubtsov,RU,56.1753,34.5894,36.5,94,100,20.85,overcast clouds
687,Shellbrook,CA,53.2168,-106.4011,13.23,97,99,3.58,overcast clouds
688,Nizwa,OM,22.9333,57.5333,62.69,77,45,2.42,scattered clouds
689,Asau,RO,46.4333,26.4,43.29,82,31,3.62,scattered clouds
