City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Tres Arroyos,AR,2023-01-12 22:37:27,-38.3739,-60.2798,64.67,51,4,16.35
295,Iskateley,RU,2023-01-12 22:37:28,67.6803,53.1512,21.34,94,100,15.3
296,Obo,CF,2023-01-12 22:37:30,5.3998,26.4869,77.04,28,99,1.28
297,Lompoc,US,2023-01-12 22:37:30,34.6391,-120.4579,67.69,53,75,21.85
298,Umm Kaddadah,SD,2023-01-12 22:37:31,13.6017,26.6876,58.14,29,8,13.8
299,Kyaikkami,MM,2023-01-12 22:37:32,16.08,97.5675,71.29,75,1,5.57
300,Iracoubo,GF,2023-01-12 22:37:32,5.4802,-53.2011,76.14,89,98,11.21
301,Palmer,US,2023-01-12 22:37:33,42.1584,-72.3287,42.93,87,100,5.75
302,Tateyama,JP,2023-01-12 22:37:34,34.9833,139.8667,51.28,66,0,3.83
303,Cabo San Lucas,MX,2023-01-12 22:37:34,22.8909,-109.9124,85.3,44,0,8.05
304,Coihaique,CL,2023-01-12 22:37:35,-45.5752,-72.0662,62.55,51,75,9.22
305,Galle,LK,2023-01-12 22:37:30,6.0367,80.217,73.92,81,98,1.77
306,Russell,US,2023-01-12 22:37:37,32.3502,-85.1999,65.48,88,100,10.36
307,Hue,VN,2023-01-12 22:34:06,16.4667,107.6,69.91,100,75,5.75
308,Bjorkelangen,NO,2023-01-12 22:37:38,59.8848,11.5694,38.39,97,100,6.02
309,Grand Gaube,MU,2023-01-12 22:37:48,-20.0064,57.6608,75.38,78,50,15.55
310,Alofi,NU,2023-01-12 22:37:48,-19.0595,-169.9187,85.89,74,40,11.5
311,Canyon,US,2023-01-12 22:37:49,34.9803,-101.9188,52.52,34,47,9.17
312,Wajima,JP,2023-01-12 22:37:49,37.4,136.9,50.0,65,1,7.38
313,Semirom,IR,2023-01-12 22:37:50,31.4167,51.5667,6.69,78,22,3.49
314,Awjilah,LY,2023-01-12 22:37:50,29.1081,21.2869,55.9,56,73,8.48
315,Almaznyy,RU,2023-01-12 22:37:51,48.0448,40.045,22.24,93,100,15.21
316,Nanga Eboko,CM,2023-01-12 22:37:51,4.6833,12.3667,66.06,38,24,2.17
317,Muros,ES,2023-01-12 22:37:52,42.7762,-9.0603,56.08,92,100,13.38
318,Bumba,CD,2023-01-12 22:37:52,2.1833,22.4667,71.38,51,51,0.67
319,Matagami,CA,2023-01-12 22:38:53,49.7502,-77.6328,17.71,86,100,5.75
320,Raychikhinsk,RU,2023-01-12 22:38:53,49.7838,129.4121,0.55,95,78,10.83
321,Tonk,IN,2023-01-12 22:37:40,26.1667,75.7833,56.7,60,2,7.18
322,Narva-Joesuu,EE,2023-01-12 22:38:54,59.4589,28.0408,33.28,97,100,14.72
323,Bela,IN,2023-01-12 22:38:55,25.9333,81.9833,53.19,57,6,6.98
324,Cidreira,BR,2023-01-12 22:38:55,-30.1811,-50.2056,75.47,86,22,12.44
325,Loandjili,CG,2023-01-12 22:38:56,-4.7561,11.8578,75.38,90,100,5.93
326,San Cristobal,VE,2023-01-12 22:38:56,7.7669,-72.225,73.58,88,67,0.72
327,Karagay,RU,2023-01-12 22:38:57,58.2667,54.9368,13.08,89,100,11.79
328,Sembe,CG,2023-01-12 22:38:57,1.6481,14.5806,70.03,84,38,3.2
329,Loei,TH,2023-01-12 22:38:58,17.4167,101.5,59.13,88,2,2.17
330,Lethem,GY,2023-01-12 22:38:59,3.3803,-59.7968,79.05,75,56,9.64
331,Lamu,KE,2023-01-12 22:39:00,-2.2717,40.902,79.02,74,29,11.1
332,Rawson,AR,2023-01-12 22:39:00,-43.3002,-65.1023,63.52,54,45,22.73
333,Kendari,ID,2023-01-12 22:39:01,-3.945,122.4989,75.54,90,100,3.76
334,Sorland,NO,2023-01-12 22:39:01,67.667,12.6934,37.26,79,100,5.99
335,Puqi,CN,2023-01-12 22:39:02,29.7167,113.8833,58.91,93,6,1.05
336,Vaasa,FI,2023-01-12 22:34:54,63.096,21.6158,35.94,93,100,11.5
337,Komsomolskiy,UZ,2023-01-12 22:39:03,40.4272,71.7189,9.32,85,30,6.91
338,Tomino,ES,2023-01-12 22:39:03,41.9877,-8.755,55.18,91,100,5.41
339,Paysandu,UY,2023-01-12 22:39:04,-32.3214,-58.0756,83.14,23,100,14.72
340,Kavaratti,IN,2023-01-12 22:39:04,10.5669,72.642,80.65,66,100,12.06
341,Izhma,RU,2023-01-12 22:39:05,65.0083,53.9113,17.58,91,100,11.63
342,Suleja,NG,2023-01-12 22:39:05,9.1758,7.1808,72.59,18,2,6.91
343,Hailar,CN,2023-01-12 22:39:06,49.2,119.7,-14.82,84,56,10.87
344,Sao Joao Da Barra,BR,2023-01-12 22:39:06,-21.6403,-41.0511,75.29,91,100,18.66
345,Gerash,IR,2023-01-12 22:39:07,27.6652,54.1371,47.48,47,10,3.09
346,Leshukonskoye,RU,2023-01-12 22:39:08,64.8989,45.7622,21.16,94,100,11.92
347,Forio,IT,2023-01-12 22:39:08,40.7342,13.8646,53.33,59,10,8.66
348,Karratha,AU,2023-01-12 22:39:09,-20.7377,116.8463,90.93,26,73,9.13
349,Limulunga,ZM,2023-01-12 22:39:10,-15.0969,23.1376,64.92,98,36,5.12
350,Angoche,MZ,2023-01-12 22:39:11,-16.2325,39.9086,76.15,89,96,5.21
351,Pevek,RU,2023-01-12 22:39:11,69.7008,170.3133,-27.72,98,22,4.36
352,Khani,GE,2023-01-12 22:39:12,41.9563,42.9566,33.37,62,7,7.87
353,Betafo,MG,2023-01-12 22:39:12,-19.8333,46.85,62.08,96,99,3.96
354,Katsuyama,JP,2023-01-12 22:39:13,36.0617,136.501,35.96,72,7,7.0
355,Muriti,TZ,2023-01-12 22:39:13,-1.9833,32.9167,71.38,71,74,6.4
356,Kaniama,CD,2023-01-12 22:39:14,-7.5667,24.1833,62.08,95,85,2.57
357,Velka Bites,CZ,2023-01-12 22:39:14,49.2884,16.2274,43.52,85,0,9.22
358,Te Anau,NZ,2023-01-12 22:36:46,-45.4167,167.7167,66.47,51,24,1.1
359,Chiredzi,ZW,2023-01-12 22:39:15,-21.05,31.6667,73.13,68,71,2.75
360,Mezen,RU,2023-01-12 22:39:15,65.8522,44.24,22.32,95,100,12.19
361,Praia Da Vitoria,PT,2023-01-12 22:39:17,38.7333,-27.0667,62.85,88,20,11.97
362,Cururupu,BR,2023-01-12 22:40:18,-1.8283,-44.8683,74.55,95,30,3.76
363,Fare,PF,2023-01-12 22:40:19,-16.7,-151.0167,81.73,75,91,25.79
364,Port Augusta,AU,2023-01-12 22:40:19,-32.5,137.7667,93.52,17,5,5.1
365,Tekeli,KZ,2023-01-12 22:40:20,44.83,78.8239,-8.09,58,0,9.06
366,Roald,NO,2023-01-12 22:40:21,62.5833,6.1333,41.76,100,75,6.91
367,Kangaatsiaq,GL,2023-01-12 22:40:21,68.3065,-53.4641,-13.36,95,52,11.07
368,Husavik,IS,2023-01-12 22:40:22,66.0449,-17.3389,20.57,89,100,9.08
369,Saint-Paul,RE,2023-01-12 22:40:23,-21.0096,55.2707,75.36,77,96,3.65
370,Bayevo,RU,2023-01-12 22:40:24,53.2833,80.7667,7.81,93,100,20.09
371,Benjamin Constant,BR,2023-01-12 22:40:24,-4.3831,-70.0311,73.53,88,75,2.3
372,Sharjah,AE,2023-01-12 22:36:47,25.3573,55.4033,64.38,58,0,6.91
373,Belize,BZ,2023-01-12 22:38:07,17.25,-88.75,86.32,71,25,4.83
374,Kahului,US,2023-01-12 22:40:27,20.8947,-156.47,81.97,55,20,16.11
375,Halifax,CA,2023-01-12 22:37:34,44.6453,-63.5724,27.21,70,40,1.01
376,Qurayyat,SA,2023-01-12 22:40:28,31.3318,37.3428,59.18,38,0,0.0
377,Newport,GB,2023-01-12 22:37:09,51.5877,-2.9984,48.61,85,11,30.65
378,Dudinka,RU,2023-01-12 22:40:29,69.4058,86.1778,-27.99,95,100,7.74
379,Samoded,RU,2023-01-12 22:40:31,63.6083,40.5111,23.11,91,100,11.39
380,Pozo Colorado,PY,2023-01-12 22:40:32,-23.4923,-58.7972,90.12,38,39,10.65
381,Dongsheng,CN,2023-01-12 22:40:33,39.8161,109.9776,21.07,72,100,22.57
382,Manokwari,ID,2023-01-12 22:40:34,-0.8667,134.0833,79.74,75,97,2.1
383,Namatanai,PG,2023-01-12 22:40:35,-3.6667,152.4333,83.37,68,44,2.68
384,Samana,DO,2023-01-12 22:40:35,19.2056,-69.3369,78.76,88,7,6.15
385,Belo Oriente,BR,2023-01-12 22:40:36,-19.22,-42.4836,71.35,99,100,2.62
386,Hualmay,PE,2023-01-12 22:40:36,-11.0964,-77.6139,71.31,74,100,9.93
387,Javanrud,IR,2023-01-12 22:40:37,34.7961,46.5172,30.09,72,69,4.7
388,Payson,US,2023-01-12 22:39:24,40.0444,-111.7321,43.11,57,83,2.48
389,Itupiranga,BR,2023-01-12 22:40:37,-5.1347,-49.3267,82.72,93,46,2.51
390,Batagay-Alyta,RU,2023-01-12 22:40:38,67.8006,130.4114,-35.28,96,100,3.15
391,Mayo,US,2023-01-12 22:40:38,38.8876,-76.5119,54.07,89,100,6.91
392,Gobabis,NA,2023-01-12 22:40:39,-22.45,18.9667,74.48,21,40,13.85
393,Longyan,CN,2023-01-12 22:40:39,25.1072,117.0225,63.59,99,100,3.67
394,Umm Lajj,SA,2023-01-12 22:40:40,25.0213,37.2685,65.89,58,0,11.45
395,Srednekolymsk,RU,2023-01-12 22:40:40,67.45,153.6833,-27.35,97,100,9.71
396,Doba,TD,2023-01-12 22:40:41,8.65,16.85,69.31,27,28,4.74
397,Araguaina,BR,2023-01-12 22:40:18,-7.1911,-48.2072,75.4,88,53,3.0
398,Neryungri,RU,2023-01-12 22:40:41,56.6709,124.6491,-37.28,100,100,4.38
399,Turbat,PK,2023-01-12 22:40:42,26.0023,63.044,45.32,13,7,18.97
400,Meulaboh,ID,2023-01-12 22:40:42,4.1363,96.1285,74.12,92,94,4.0
401,Bolshaya Glushitsa,RU,2023-01-12 22:40:43,50.2406,43.5908,11.14,87,77,11.59
402,Lorengau,PG,2023-01-12 22:40:44,-2.0226,147.2712,82.0,79,91,10.0
403,Caraquet,CA,2023-01-12 22:39:02,47.7941,-64.9386,9.14,72,43,4.72
404,Deputatskiy,RU,2023-01-12 22:40:45,69.3,139.9,-32.67,92,100,4.07
405,Puerto Leguizamo,CO,2023-01-12 22:40:47,-0.1934,-74.7819,71.62,99,100,1.66
406,Moose Factory,CA,2023-01-12 22:41:47,51.2585,-80.6094,17.6,86,100,11.5
407,Ibra,OM,2023-01-12 22:41:48,22.6906,58.5334,56.66,55,24,10.76
408,Pilikwe,BW,2023-01-12 22:41:48,-22.799,27.1938,67.33,39,2,6.2
409,Garden City,US,2023-01-12 22:41:49,42.3256,-83.331,38.14,91,100,17.27
410,Havre,FR,2023-01-12 22:41:49,49.5833,0.3333,49.19,87,0,14.97
411,Oranjemund,NA,2023-01-12 22:41:50,-28.55,16.4333,62.96,87,63,7.76
412,Craig,US,2023-01-12 22:41:50,40.5153,-107.5464,28.02,79,75,0.0
413,Leningradskiy,RU,2023-01-12 22:41:51,69.3833,178.4167,-9.74,99,100,4.68
414,Severodvinsk,RU,2023-01-12 22:41:51,64.5635,39.8302,23.11,89,100,14.43
415,Rawlins,US,2023-01-12 22:41:52,41.7911,-107.2387,24.35,75,33,19.19
416,Alexander City,US,2023-01-12 22:41:52,32.944,-85.9539,60.49,100,0,6.91
417,Lasa,IT,2023-01-12 22:41:53,46.6166,10.7002,36.48,75,94,2.13
418,Half Moon Bay,US,2023-01-12 22:40:58,37.4636,-122.4286,68.05,57,0,38.03
419,Amga,RU,2023-01-12 22:41:54,60.8953,131.9608,-45.62,100,100,1.92
420,Ninghai,CN,2023-01-12 22:41:54,29.2892,121.4247,59.97,97,100,3.94
421,Sangar,RU,2023-01-12 22:41:55,63.9242,127.4739,-54.94,100,88,0.4
422,North Bend,US,2023-01-12 22:41:56,43.4065,-124.2243,61.25,84,75,21.85
423,Mahibadhoo,MV,2023-01-12 22:41:56,3.7833,72.9667,79.59,62,79,8.46
424,Mehamn,NO,2023-01-12 22:41:57,71.0357,27.8492,35.51,86,0,12.66
425,La Union,PE,2023-01-12 22:41:57,-5.4,-80.75,81.39,44,25,20.07
426,Kamenka,RU,2023-01-12 22:41:58,51.3223,42.7678,10.99,91,99,12.08
427,Povenets,RU,2023-01-12 22:41:58,62.8487,34.8262,26.22,92,100,12.44
428,Jaciara,BR,2023-01-12 22:41:59,-15.9653,-54.9683,73.51,84,76,4.43
429,Andenes,NO,2023-01-12 22:42:00,69.3143,16.1194,32.94,93,40,4.61
430,Sooke,CA,2023-01-12 22:42:00,48.3746,-123.7276,52.29,96,100,8.32
431,Bargi,IN,2023-01-12 22:42:01,22.9833,79.8667,58.51,52,0,2.62
432,Richards Bay,ZA,2023-01-12 22:42:01,-28.783,32.0377,69.24,92,1,6.51
433,Salalah,OM,2023-01-12 22:42:02,17.0151,54.0924,77.09,47,0,10.36
434,Ust-Maya,RU,2023-01-12 22:42:03,60.4167,134.5333,-53.46,100,88,1.81
435,Batticaloa,LK,2023-01-12 22:42:03,7.7102,81.6924,72.01,76,62,4.74
436,Danilov,RU,2023-01-12 22:39:53,58.1908,40.1717,16.07,90,94,12.1
437,Caraballeda,VE,2023-01-12 22:42:04,10.6112,-66.8522,86.07,66,40,5.75
438,Ibirama,BR,2023-01-12 22:42:05,-27.0569,-49.5178,76.26,84,73,4.05
439,Kutum,SD,2023-01-12 22:42:05,14.2,24.6667,54.45,32,22,7.16
440,Temir,KZ,2023-01-12 22:42:06,49.1414,57.13,1.36,89,100,4.85
441,Kotka,FI,2023-01-12 22:42:07,60.4664,26.9458,34.86,98,100,22.12
442,Gravdal,NO,2023-01-12 22:42:09,68.1214,13.5031,35.49,93,75,5.75
443,Jiblah,YE,2023-01-12 22:42:10,13.9216,44.1467,55.36,82,37,4.03
444,Banepa,NP,2023-01-12 22:42:11,27.6298,85.5214,41.0,59,0,2.77
445,Kholmogory,RU,2023-01-12 22:42:13,64.2229,41.656,22.73,95,100,11.25
446,Dabhol,IN,2023-01-12 22:42:14,17.6,73.1667,63.77,75,2,8.52
447,Esperance,AU,2023-01-12 22:42:15,-33.8667,121.9,65.86,75,2,5.08
448,Lima,PE,2023-01-12 22:40:43,-12.0432,-77.0282,71.85,64,0,17.27
449,Mae Sai,TH,2023-01-12 22:42:16,20.4335,99.8762,56.34,66,0,2.35
450,Odweyne,SO,2023-01-12 22:42:18,9.4092,45.064,63.66,37,20,5.64
451,Floro,NO,2023-01-12 22:43:19,61.5996,5.0328,39.16,93,40,9.22
452,Cikampek,ID,2023-01-12 22:43:20,-6.4197,107.4558,75.78,89,100,2.04
453,Eydhafushi,MV,2023-01-12 22:43:22,5.1033,73.0708,79.18,60,100,9.98
454,Livingston,GB,2023-01-12 22:43:22,55.9029,-3.5226,43.84,87,75,18.41
455,Kununurra,AU,2023-01-12 22:43:23,-15.7667,128.7333,80.58,94,86,2.3
456,Caravelas,BR,2023-01-12 22:43:24,-17.7125,-39.2481,77.36,83,31,8.25
457,Mongo,TD,2023-01-12 22:43:25,12.1844,18.693,68.0,24,49,6.8
458,Port-Cartier,CA,2023-01-12 22:43:26,50.0334,-66.8654,10.08,85,100,1.28
459,Gigmoto,PH,2023-01-12 22:43:27,13.7796,124.39,75.72,95,100,15.08
460,Shuangcheng,CN,2023-01-12 22:43:28,45.35,126.2833,17.28,88,72,13.56
461,Herat,AF,2023-01-12 22:43:28,34.5,62.0,-3.23,88,0,8.68
462,Takoradi,GH,2023-01-12 22:43:29,4.8845,-1.7554,79.63,83,88,5.35
463,Comodoro Rivadavia,AR,2023-01-12 22:38:45,-45.8667,-67.5,69.66,46,20,10.36
464,Oswego,US,2023-01-12 22:43:30,43.4501,-76.1497,42.53,97,100,5.01
465,Chachoengsao,TH,2023-01-12 22:43:31,13.6167,101.4167,79.59,90,39,3.62
466,Rameswaram,IN,2023-01-12 22:43:31,9.2833,79.3,76.35,67,96,12.37
467,Abu Kamal,SY,2023-01-12 22:43:33,34.4506,40.9171,44.04,49,77,6.67
468,Nara,JP,2023-01-12 22:43:34,34.6851,135.8049,47.5,33,2,3.0
469,Isangel,VU,2023-01-12 22:43:35,-19.55,169.2667,81.9,67,48,9.13
470,Tigil,RU,2023-01-12 22:43:35,57.8,158.6667,5.86,96,100,4.63
471,Ilave,PE,2023-01-12 22:43:36,-16.0833,-69.6667,47.34,70,81,17.07
472,Portobelo,PA,2023-01-12 22:43:37,9.55,-79.65,78.04,83,99,12.71
473,Kodinsk,RU,2023-01-12 22:43:37,58.6881,99.1844,-31.77,100,77,3.89
474,Anklam,DE,2023-01-12 22:43:38,53.8564,13.6897,46.62,87,100,19.26
475,Rovaniemi,FI,2023-01-12 22:43:38,66.5,25.7167,33.21,100,100,19.57
476,Oktyabrskiy,RU,2023-01-12 22:43:39,54.4815,53.471,6.67,81,99,13.98
477,Losino-Petrovskiy,RU,2023-01-12 22:43:39,55.8696,38.2006,20.82,91,88,11.39
478,Luderitz,NA,2023-01-12 22:43:40,-26.6481,15.1594,66.13,69,68,15.82
479,La Rioja,ES,2023-01-12 22:43:41,42.25,-2.5,28.18,56,100,5.17
480,Waingapu,ID,2023-01-12 22:43:41,-9.6567,120.2641,78.6,79,100,3.85
481,Riverton,US,2023-01-12 22:39:26,40.5219,-111.9391,45.64,54,0,9.22
482,Kenai,US,2023-01-12 22:43:42,60.5544,-151.2583,23.05,93,100,3.44
483,Plettenberg Bay,ZA,2023-01-12 22:43:43,-34.0527,23.3716,67.46,67,8,5.59
484,Imbituba,BR,2023-01-12 22:43:43,-28.24,-48.6703,74.32,95,0,8.84
485,Kaeo,NZ,2023-01-12 22:43:44,-35.1,173.7833,67.32,97,95,7.9
486,Nyuksenitsa,RU,2023-01-12 22:43:44,60.4128,44.2397,17.67,89,100,12.12
487,Chichibu,JP,2023-01-12 22:43:45,35.9903,139.0764,29.03,47,0,3.02
488,Gavardo,IT,2023-01-12 22:43:45,45.5894,10.4426,42.1,85,75,1.14
489,Boo,SE,2023-01-12 22:43:46,59.3333,18.2833,38.98,96,100,4.61
490,Urumqi,CN,2023-01-12 22:43:46,43.801,87.6005,-4.85,84,0,2.24
491,Saint-Pierre,RE,2023-01-12 22:43:47,-21.3393,55.4781,74.91,69,0,5.75
492,Yerbogachen,RU,2023-01-12 22:43:47,61.2767,108.0108,-35.05,95,76,7.43
493,Shache,CN,2023-01-12 22:43:48,38.4167,77.2406,21.61,95,100,5.86
494,Seka,TH,2023-01-12 22:44:49,17.9285,103.9552,65.1,97,19,2.68
495,Najran,SA,2023-01-12 22:44:49,17.4924,44.1277,57.85,62,78,3.33
496,Mollendo,PE,2023-01-12 22:44:50,-17.0231,-72.0147,70.32,76,39,6.33
497,Inirida,CO,2023-01-12 22:44:50,3.8653,-67.9239,74.82,94,81,2.57
498,Santa Rosa,PH,2023-01-12 22:44:51,14.3122,121.1114,76.98,93,90,5.44
499,Colonia,DE,2023-01-12 22:44:51,50.9333,6.95,52.97,81,100,10.36
500,Cap Malheureux,MU,2023-01-12 22:44:52,-19.9842,57.6142,74.46,78,48,15.86
501,Laguna,US,2023-01-12 22:44:52,38.421,-121.4238,69.01,56,0,14.97
502,Balaipungut,ID,2023-01-12 22:44:53,1.05,101.2833,73.76,98,100,1.95
503,Brandfort,ZA,2023-01-12 22:44:54,-28.7001,26.4597,69.21,33,100,6.67
504,Arco,IT,2023-01-12 22:44:56,45.9177,10.8867,49.59,86,78,2.8
505,Robertson,US,2023-01-12 22:44:56,36.5167,-86.8667,53.58,86,100,11.5
506,Hovd,MN,2023-01-12 22:44:57,48.0056,91.6419,-12.19,62,0,4.47
507,Katangli,RU,2023-01-12 22:44:57,51.7102,143.2326,7.72,96,100,5.88
508,Libreville,GA,2023-01-12 22:41:10,0.3925,9.4537,78.93,78,100,6.71
509,Novosergiyevka,RU,2023-01-12 22:44:58,52.0934,53.6528,-2.43,91,98,6.06
510,San Joaquin,US,2023-01-12 22:44:58,37.9333,-121.3011,67.86,54,0,19.57
511,Rio Bananal,BR,2023-01-12 22:44:59,-19.265,-40.3333,74.25,93,84,5.35
512,Warwick,US,2023-01-12 22:40:35,41.7001,-71.4162,46.2,87,100,17.27
513,Naryan-Mar,RU,2023-01-12 22:44:59,67.6713,53.087,21.49,94,100,15.37
514,Madang,PG,2023-01-12 22:45:00,-5.2246,145.7966,79.34,84,81,5.55
515,Takaka,NZ,2023-01-12 22:45:00,-40.85,172.8,64.56,84,100,3.6
516,Anadyr,RU,2023-01-12 22:45:01,64.75,177.4833,-3.5,84,100,6.71
517,Dawei,MM,2023-01-12 22:45:01,14.0833,98.2,69.01,90,28,3.15
518,Ngama,TD,2023-01-12 22:45:03,11.7833,17.1667,65.57,26,31,9.55
519,Jacareacanga,BR,2023-01-12 22:45:04,-6.2222,-57.7528,74.48,94,81,2.59
520,Bukachacha,RU,2023-01-12 22:45:05,52.9833,116.9167,-22.74,92,3,2.39
521,Taloqan,AF,2023-01-12 22:45:07,36.7361,69.5345,-0.81,83,28,4.94
522,Sidney,AU,2023-01-12 22:41:26,-33.8679,151.2073,77.27,68,75,6.91
523,Coremas,BR,2023-01-12 22:45:08,-7.0144,-37.9458,83.59,50,45,6.38
524,Maunabo,PR,2023-01-12 22:45:09,18.0072,-65.8993,78.64,86,6,9.98
525,Puerto Carreno,CO,2023-01-12 22:45:10,6.189,-67.4859,89.58,55,40,9.22
526,Minab,IR,2023-01-12 22:45:11,27.1467,57.0801,52.47,31,4,17.4
527,Labrea,BR,2023-01-12 22:45:12,-7.2586,-64.7981,75.18,94,100,3.38
528,Wenatchee,US,2023-01-12 22:45:12,47.4235,-120.3103,41.67,97,100,3.44
529,Tezu,IN,2023-01-12 22:45:13,27.9167,96.1667,58.48,50,97,2.35
530,Pyshma,RU,2023-01-12 22:45:14,56.9523,63.2513,7.03,88,34,9.73
531,Toktogul,KG,2023-01-12 22:45:16,41.8708,72.9402,-4.09,62,15,3.02
532,Paranaiba,BR,2023-01-12 22:45:22,-19.6772,-51.1908,73.62,88,98,5.79
533,Camacha,PT,2023-01-12 22:45:23,33.0833,-16.3333,56.62,67,20,9.22
534,Moosomin,CA,2023-01-12 22:45:24,50.1333,-101.6677,9.39,94,8,7.54
535,Taltal,CL,2023-01-12 22:45:26,-25.4,-70.4833,69.6,72,3,7.09
536,Ylivieska,FI,2023-01-12 22:45:28,64.0833,24.55,34.88,97,100,10.6
537,Mana,GF,2023-01-12 22:45:29,5.6592,-53.7767,76.19,90,79,10.49
538,Maridi,SS,2023-01-12 22:45:29,4.9158,29.4742,72.66,33,66,4.21
539,Roseto Degli Abruzzi,IT,2023-01-12 22:46:30,42.6664,14.0227,47.08,69,7,4.36
540,Nongan,CN,2023-01-12 22:46:30,44.382,125.1685,19.8,78,83,16.58
541,Manbij,SY,2023-01-12 22:46:31,36.5281,37.9549,39.79,58,100,8.79
542,Khonsa,IN,2023-01-12 22:46:32,27.0167,95.5667,49.21,79,27,3.74
543,Lavrentiya,RU,2023-01-12 22:46:32,65.5833,-171.0,4.05,97,98,2.77
544,Bonavista,CA,2023-01-12 22:46:33,48.6499,-53.1147,21.52,71,61,12.35
545,Qaqortoq,GL,2023-01-12 22:44:45,60.7167,-46.0333,3.33,92,65,4.32
546,Klyuchi,RU,2023-01-12 22:46:33,52.2667,79.1667,7.25,90,100,16.89
547,Sao Filipe,CV,2023-01-12 22:46:34,14.8961,-24.4956,73.06,69,0,12.44
